element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,gA(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Fe,1,"=""""","=""""","=""571.59495""","=""0.00005""","=""""","=""1.9e-02""",E,"=""888.132""","=""18378.186""","=""3d6.4s2""","=""a 5D""","=""1""","=""3d6.4s2""","=""a 3P2""","=""2""",E2,"=""T6409""","=""""",
Fe,1,"=""571.6172""","=""0.0005""","=""571.61701""","=""0.00005""","=""2""","=""""",,"=""36079.372""","=""53568.751""","=""3d7.(4F).4p""","=""z 3G*""","=""3""","=""3d7.(4F).4d""","=""f 5P""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""571.65797""","=""0.00008""","=""571.65780""","=""0.00003""","=""190""","=""1.7e+06""",D+,"=""62689.874""","=""80178.005""","=""3d6.(3P2).4p""","=""y 4D*""","=""5/2""","=""3d6.(5D).5s""","=""e 4D""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""571.78325""","=""0.00010""","=""571.78322""","=""0.00005""","=""500""","=""1.6e+07""",D,"=""34555.597""","=""52039.892""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3P*""","=""0""","=""3d6.(5D).4s (4D).5s""","=""e 3D""","=""1""",,"=""T2578n""","=""L11631""",
Fe,2,"=""571.8217""","=""""","=""571.82171""","=""0.00006""","="":""","=""3.70e-01""",C+,"=""13904.8604""","=""31387.9788""","=""3d7""","=""a 4P""","=""1/2""","=""3d6.(3D).4s""","=""b 4D""","=""5/2""",E2,"=""T9588c100""","=""L22760""",
Fe,2,"=""571.8470""","=""0.0007""","=""571.84599""","=""0.00010""","=""80""","=""""",,"=""104873.232""","=""122355.608""","=""3d6.(5D).5d""","=""4D""","=""7/2""","=""3d6.(3P2<2>).4f""","=""2[3]*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,2,"=""571.9448""","=""0.0003""","=""571.94502""","=""0.00003""","=""60""","=""2.4e+07""",D+,"=""85462.907""","=""102942.256""","=""3d6.(5D).4d""","=""e 4G""","=""7/2""","=""3d6.(5D<4>).4f""","=""2[3]*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,3,"=""571.9879""","=""0.0020""","=""""","=""""","=""780""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1171""",
Fe,1,"=""572.08978""","=""0.00010""","=""572.08857""","=""0.00005""","=""43""","=""""",,"=""36686.176""","=""54161.139""","=""3d7.(4F).4p""","=""y 3F*""","=""4""","=""3d7.(4F).4d""","=""f 5G""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""572.10312""","=""0.00004""","=""572.10327""","=""0.00005""","=""500""","=""""",,"=""91167.936""","=""108642.450""","=""3d6.(5D).5p""","=""w 6P*""","=""7/2""","=""3d6.(3G).4d""","=""4D""","=""5/2""",,"=""""","=""L18349c139""",
Fe,2,"=""572.1122""","=""0.0005""","=""572.11339""","=""0.00003""","=""33""","=""""",,"=""89119.452""","=""106593.657""","=""3d6.(5D).5p""","=""6D*""","=""5/2""","=""3d5.4s.(7S).5s""","=""6S""","=""5/2""",,"=""""","=""L18349c139""",
Fe,7,"=""572.115""","=""0.007""","=""572.120""","=""0.005""","=""534""","=""1.8e+00""",D+,"=""0.00""","=""17474.00""","=""3p6.3d2""","=""3F""","=""2""","=""3p6.3d2""","=""1D""","=""2""",M1,"=""T4385""","=""L22066,L3453""",
Fe,1,"=""572.1707""","=""0.0007""","=""572.17059""","=""0.00005""","=""11bl*""","=""""",,"=""34547.211""","=""52019.669""","=""3d7.(4F).4p""","=""y 5F*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""e 5P""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""572.1707""","=""0.0007""","=""572.17066""","=""0.00005""","=""11bl*""","=""""",,"=""33507.123""","=""50979.579""","=""3d7.(4F).4p""","=""y 5D*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""4""",,"=""""","=""L11631""",
Fe,3,"=""572.2026""","=""0.0020""","=""572.2026""","=""0.0013""","=""95""","=""1.0e+08""",C+,"=""181828.80""","=""199300.28""","=""3d5.(4G).5s""","=""5G""","=""2""","=""3d5.(4G).5p""","=""5F*""","=""2""",,"=""u44""","=""L1171""",
Fe,3,"=""572.2462""","=""0.0020""","=""572.2472""","=""0.0013""","=""330""","=""3.01e+08""",B,"=""181830.16""","=""199300.28""","=""3d5.(4G).5s""","=""5G""","=""3""","=""3d5.(4G).5p""","=""5F*""","=""2""",,"=""u44""","=""L1171""",
Fe,1,"=""572.36720""","=""0.00010""","=""572.36705""","=""0.00005""","=""10""","=""""",,"=""36079.372""","=""53545.833""","=""3d7.(4F).4p""","=""z 3G*""","=""3""","=""3d7.(4F).4d""","=""h 5D""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""572.4124""","=""0.0003""","=""572.41204""","=""0.00004""","=""60""","=""""",,"=""89128.569""","=""106593.657""","=""3d5.(4P).4s.4p.(3P*)""","=""6P*""","=""7/2""","=""3d5.4s.(7S).5s""","=""6S""","=""5/2""",,"=""""","=""L18349c139""",
Fe,1,"=""572.44544""","=""0.00010""","=""572.44534""","=""0.00005""","=""10""","=""""",,"=""34555.597""","=""52019.669""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3P*""","=""0""","=""3d6.(5D).4s (6D).4d""","=""e 5P""","=""1""",,"=""""","=""L11631""",
Fe,2,"=""""","=""""","=""572.46106""","=""0.00008""","=""""","=""3.6e-03""",E,"=""13904.8604""","=""31368.453""","=""3d7""","=""a 4P""","=""1/2""","=""3d6.(3D).4s""","=""b 4D""","=""1/2""",M1,"=""T9907""","=""""",
Fe,2,"=""572.5921""","=""""","=""572.59213""","=""0.00007""","="":""","=""1.5e-01""",D+,"=""13904.8604""","=""31364.4554""","=""3d7""","=""a 4P""","=""1/2""","=""3d6.(3D).4s""","=""b 4D""","=""3/2""",E2,"=""T9588c100""","=""L22760""",
Fe,2,"=""""","=""""","=""572.59529""","=""0.00003""","=""""","=""3.e+03""",E,"=""27620.4033""","=""45079.9019""","=""3d6.(3F2).4s""","=""a 2F""","=""5/2""","=""3d6.(5D).4p""","=""z 4F*""","=""5/2""",,"=""T6892c83""","=""""",
Fe,2,"=""572.65532""","=""0.00003""","=""572.65527""","=""0.00003""","=""700""","=""1.87e+08""",B+,"=""86416.370""","=""103874.040""","=""3d6.(5D).4d""","=""e 4F""","=""7/2""","=""3d6.(5D<1>).4f""","=""2[4]*""","=""9/2""",,"=""T6892c83""","=""L18349c148""",
Fe,2,"=""572.96026""","=""0.00003""","=""572.96020""","=""0.00003""","=""3500""","=""7.e+05""",D,"=""64286.354""","=""81734.733""","=""3d6.(3F2).4p""","=""z 2F*""","=""7/2""","=""3d5.4s2""","=""2F2""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""572.9791""","=""0.0002""","=""572.97905""","=""0.00008""","=""40""","=""""",,"=""54904.241""","=""72352.046""","=""3d6.(3F1).4s""","=""d 2F""","=""7/2""","=""3d6.(3D).4p""","=""w 4F*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,2,"=""573.0091""","=""0.0002""","=""573.00910""","=""0.00003""","=""50""","=""1.4e+07""",D+,"=""85495.366""","=""102942.256""","=""3d6.(5D).4d""","=""6S""","=""5/2""","=""3d6.(5D<4>).4f""","=""2[3]*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""573.01834""","=""0.00018""","=""573.01771""","=""0.00003""","=""50""","=""2.0e+07""",D+,"=""86599.791""","=""104046.419""","=""3d6.(5D).4d""","=""e 4F""","=""5/2""","=""3d6.(5D<0>).4f""","=""2[3]*""","=""5/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""573.0857""","=""0.0007""","=""573.08541""","=""0.00007""","=""13bl""","=""""",,"=""39625.804""","=""57070.371""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""4""","=""3d6.4s.(6D).5d""","=""7D""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""573.17619""","=""0.00010""","=""573.17616""","=""0.00005""","=""347""","=""1.1e+07""",D,"=""34328.752""","=""51770.557""","=""3d7.(4F).4p""","=""y 5F*""","=""3""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""3""",,"=""T2578n""","=""L11631""",
Fe,3,"=""573.181""","=""0.003""","=""573.1839""","=""0.0020""","=""130bl(Fe I)""","=""1.23e+08""",C+,"=""202030.55""","=""219472.12""","=""3d5.(4F).5s""","=""5F""","=""3""","=""3d5.(4F).5p""","=""5F*""","=""4""",,"=""u44""","=""L1171""",
Fe,2,"=""573.22169""","=""0.00012""","=""573.22125""","=""0.00016""","=""190""","=""""",,"=""93129.879""","=""110570.312""","=""3d6.(3F1).4p""","=""4D*""","=""7/2""","=""3d6.(3G).4d""","=""2F""","=""7/2""",,"=""""","=""L18349c148""",
Fe,1,"=""573.22956""","=""0.00010""","=""573.22960""","=""0.00007""","=""23""","=""""",,"=""40257.314""","=""57697.493""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""5""","=""3d6.(5D).4s (4D).4d""","=""i 5D""","=""4""",,"=""""","=""L11631""",
Fe,2,"=""573.27052""","=""0.00015""","=""573.27128""","=""0.00010""","=""90bl(Fe II)*""","=""""",,"=""86547.427""","=""103986.338""","=""3d6.(1F).4p""","=""u 2F*""","=""5/2""","=""3d6.(3H).4d""","=""4H""","=""7/2""",,"=""""","=""L18349c148""",
Fe,2,"=""573.27052""","=""0.00015""","=""573.27165""","=""0.00003""","=""90bl(Fe II)*""","=""""",,"=""27314.9183""","=""44753.8179""","=""3d6.(3F2).4s""","=""a 2F""","=""7/2""","=""3d6.(5D).4p""","=""z 4F*""","=""7/2""",,"=""""","=""L18349c148""",
Fe,1,"=""573.2863""","=""0.0003""","=""573.28624""","=""0.00005""","=""5""","=""""",,"=""33095.941""","=""50534.397""","=""3d7.(4F).4p""","=""y 5D*""","=""4""","=""3d6.(5D).4s (6D).4d""","=""f 5D""","=""3""",,"=""""","=""L11631""",
Fe,3,"=""573.3407""","=""0.0020""","=""573.3427""","=""0.0013""","=""680""","=""3.92e+08""",B,"=""181825.81""","=""199262.55""","=""3d5.(4G).5s""","=""5G""","=""4""","=""3d5.(4G).5p""","=""5F*""","=""3""",,"=""u44""","=""L1171""",
Fe,2,"=""573.34489""","=""0.00005""","=""573.34460""","=""0.00010""","=""500""","=""""",,"=""105589.674""","=""123026.355""","=""3d6.(3F2).4d""","=""4H""","=""7/2""","=""3d6.(3H<6>).4f""","=""2[5]*""","=""9/2""",,"=""""","=""L18349c145""",
Fe,1,"=""573.45648""","=""0.00010""","=""573.45642""","=""0.00007""","=""9""","=""""",,"=""39969.853""","=""57403.134""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""3""","=""3d6.4s.(6D).5d""","=""5P""","=""2""",,"=""""","=""L11631""",
Fe,3,"=""573.4838""","=""0.0020""","=""573.4857""","=""0.0013""","=""150""","=""1.6e+08""",C+,"=""181830.16""","=""199262.55""","=""3d5.(4G).5s""","=""5G""","=""3""","=""3d5.(4G).5p""","=""5F*""","=""3""",,"=""u44""","=""L1171""",
Fe,1,"=""573.5708""","=""0.0003""","=""573.57055""","=""0.00007""","=""10""","=""""",,"=""39625.804""","=""57055.616""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""4""","=""3d6.4s.(6D).5d""","=""5G""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""573.7534""","=""0.0003""","=""573.75315""","=""0.00003""","=""70""","=""1.4e+07""",D+,"=""85462.907""","=""102887.172""","=""3d6.(5D).4d""","=""e 4G""","=""7/2""","=""3d6.(5D<4>).4f""","=""2[4]*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""573.78923""","=""0.00007""","=""573.78921""","=""0.00003""","=""270""","=""9.92e+07""",C+,"=""86599.791""","=""104022.961""","=""3d6.(5D).4d""","=""e 4F""","=""5/2""","=""3d6.(5D<0>).4f""","=""2[3]*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""573.82273""","=""0.00010""","=""573.82267""","=""0.00005""","=""25""","=""""",,"=""34039.516""","=""51461.670""","=""3d7.(4F).4p""","=""y 5F*""","=""4""","=""3d6.(5D).4s (6D).4d""","=""f 5F""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""573.9780""","=""0.0003""","=""573.97788""","=""0.00005""","=""2""","=""""",,"=""33801.572""","=""51219.015""","=""3d7.(4F).4p""","=""y 5D*""","=""2""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""574.18480""","=""0.00010""","=""574.18474""","=""0.00005""","=""112""","=""4.30e+06""",C,"=""34328.752""","=""51739.920""","=""3d7.(4F).4p""","=""y 5F*""","=""3""","=""3d6.(5D).4s (4D).5s""","=""e 3D""","=""2""",,"=""T5720""","=""L11631""",
Fe,3,"=""574.229""","=""0.003""","=""574.2272""","=""0.0020""","=""130w""","=""5.9e+07""",C,"=""202156.37""","=""219566.25""","=""3d5.(4F).5s""","=""5F""","=""2""","=""3d5.(4F).5p""","=""5F*""","=""3""",,"=""u44""","=""L1171""",
Fe,1,"=""574.29596""","=""0.00010""","=""574.29603""","=""0.00005""","=""25""","=""6.8e+05""",E,"=""33695.397""","=""51103.191""","=""3d7.(4F).4p""","=""y 5F*""","=""5""","=""3d6.(5D).4s (6D).4d""","=""f 5F""","=""5""",,"=""T2578n""","=""L11631""",
Fe,1,"=""574.3929""","=""0.0003""","=""574.39324""","=""0.00010""","=""7""","=""""",,"=""40871.412""","=""58276.260""","=""3d8""","=""3P""","=""2""","=""3d6.4s.(4D).5p""","=""3D*""","=""3""",,"=""""","=""L11631""",
Fe,3,"=""574.4192""","=""0.0020""","=""574.4192""","=""0.0013""","=""940""","=""5.27e+08""",B,"=""181808.80""","=""199212.86""","=""3d5.(4G).5s""","=""5G""","=""5""","=""3d5.(4G).5p""","=""5F*""","=""4""",,"=""u44""","=""L1171""",
Fe,1,"=""""","=""""","=""574.54958""","=""0.00005""","=""""","=""1.0e-02""",E,"=""978.074""","=""18378.186""","=""3d6.4s2""","=""a 5D""","=""0""","=""3d6.4s2""","=""a 3P2""","=""2""",E2,"=""T6409""","=""""",
Fe,2,"=""""","=""""","=""574.57092""","=""0.00006""","=""""","=""1.04e-01""",C,"=""3117.4877""","=""20516.9534""","=""3d7""","=""a 4F""","=""3/2""","=""3d7""","=""a 2D2""","=""5/2""",M1,"=""T8961""","=""""",
Fe,2,"=""574.65664""","=""0.00006""","=""574.65662""","=""0.00003""","=""280""","=""8.0e+07""",C+,"=""85728.846""","=""103125.717""","=""3d6.(5D).4d""","=""4S""","=""3/2""","=""3d6.(5D<4>).4f""","=""2[1]*""","=""1/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""""","=""""","=""574.69774""","=""0.00005""","=""""","=""1.89e+00""",C+,"=""8391.9554""","=""25787.5816""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3P2).4s""","=""b 2P""","=""3/2""",M1,"=""T8961""","=""""",
Fe,1,"=""574.7453""","=""0.0003""","=""574.74575""","=""0.00005""","=""5""","=""""",,"=""36766.966""","=""54161.139""","=""3d6.(5D).4s.4p.(1P*)""","=""y 5P*""","=""3""","=""3d7.(4F).4d""","=""f 5G""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""574.78378""","=""0.00010""","=""574.78356""","=""0.00005""","=""8""","=""""",,"=""35767.564""","=""53160.593""","=""3d7.(4F).4p""","=""z 3G*""","=""4""","=""3d7.(4F).4d""","=""f 5P""","=""3""",,"=""""","=""L11631""",
Fe,2,"=""574.78749""","=""0.00008""","=""574.78739""","=""0.00005""","=""100""","=""""",,"=""44929.532""","=""62322.445""","=""3d6.(1F).4s""","=""c 2F""","=""5/2""","=""3d6.(3H).4p""","=""z 2G*""","=""7/2""",,"=""""","=""L18349c139""",
Fe,1,"=""574.79538""","=""0.00010""","=""574.79536""","=""0.00005""","=""98""","=""7.9e+06""",E,"=""37162.746""","=""54555.418""","=""3d7.(4F).4p""","=""y 3F*""","=""3""","=""3d7.(4F).4d""","=""e 3H""","=""4""",,"=""T2578n""","=""L11631""",
Fe,2,"=""574.87106""","=""0.00010""","=""574.87108""","=""0.00010""","=""230""","=""1.2e+07""",D+,"=""87898.178""","=""105288.559""","=""3d5.(4G).4s.4p.(3P*)""","=""y 6F*""","=""1/2""","=""3d6.(5D).5d""","=""6G""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""574.9409""","=""0.0003""","=""574.94157""","=""0.00005""","=""4""","=""""",,"=""29356.744""","=""46744.993""","=""3d6.4s2""","=""b 3D""","=""2""","=""3d7.(4P).4p""","=""u 5D*""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""574.9636""","=""0.0003""","=""574.96365""","=""0.00005""","=""2""","=""""",,"=""35767.564""","=""53155.145""","=""3d7.(4F).4p""","=""z 3G*""","=""4""","=""3d7.(4F).4d""","=""h 5D""","=""4""",,"=""""","=""L11631""",
Fe,3,"=""574.9809""","=""0.0020""","=""574.9812""","=""0.0013""","=""150""","=""1.74e+08""",B,"=""181825.81""","=""199212.86""","=""3d5.(4G).5s""","=""5G""","=""4""","=""3d5.(4G).5p""","=""5F*""","=""4""",,"=""u44""","=""L1171""",
Fe,1,"=""575.0033""","=""0.0003""","=""575.00301""","=""0.00007""","=""5""","=""""",,"=""40404.518""","=""57790.909""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""1""","=""3d7.(4F).6s""","=""3F""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""""","=""""","=""575.08376""","=""0.00011""","=""""","=""1.01e-01""",D+,"=""20830.5534""","=""38214.503""","=""3d6.(3P2).4s""","=""b 4P""","=""5/2""","=""3d6.(1D2).4s""","=""c 2D""","=""3/2""",M1+E2,"=""T8961""","=""""",
Fe,2,"=""575.08736""","=""0.00014""","=""575.08722""","=""0.00005""","=""90""","=""8.8e+05""",D,"=""62962.215""","=""80346.060""","=""3d6.(3P2).4p""","=""y 4D*""","=""3/2""","=""3d6.(5D).5s""","=""e 4D""","=""1/2""",,"=""T6892c83""","=""L18349c139""",
Fe,2,"=""575.14858""","=""0.00013""","=""575.14863""","=""0.00003""","=""120""","=""4.92e+07""",C+,"=""85728.846""","=""103110.835""","=""3d6.(5D).4d""","=""4S""","=""3/2""","=""3d6.(5D<4>).4f""","=""2[1]*""","=""3/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""575.20316""","=""0.00010""","=""575.20313""","=""0.00005""","=""288""","=""""",,"=""36686.176""","=""54066.518""","=""3d7.(4F).4p""","=""y 3F*""","=""4""","=""3d7.(4F).4d""","=""e 3G""","=""4""",,"=""""","=""L11631""",
Fe,1,"=""575.31223""","=""0.00010""","=""575.31220""","=""0.00005""","=""1020""","=""4.13e+07""",B,"=""34362.873""","=""51739.920""","=""3d6.(5D).4s.4p.(3P*)""","=""z 3P*""","=""1""","=""3d6.(5D).4s (4D).5s""","=""e 3D""","=""2""",,"=""T5720""","=""L11631""",
Fe,1,"=""575.33832""","=""0.00010""","=""575.33819""","=""0.00005""","=""7""","=""""",,"=""34328.752""","=""51705.014""","=""3d7.(4F).4p""","=""y 5F*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""f 5F""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""575.36931""","=""0.00010""","=""575.36935""","=""0.00005""","=""9""","=""""",,"=""34692.148""","=""52067.469""","=""3d7.(4F).4p""","=""y 5F*""","=""1""","=""3d6.(5D).4s (6D).4d""","=""e 5P""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""""","=""""","=""575.38192""","=""0.00005""","=""""","=""2.7e-02""",E,"=""8680.4706""","=""26055.4120""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(3G).4s""","=""a 4G""","=""5/2""",M1,"=""T9588c100""","=""""",
Fe,1,"=""575.3969""","=""0.0003""","=""575.39671""","=""0.00005""","=""4""","=""""",,"=""19788.251""","=""37162.746""","=""3d6.4s2""","=""a 3H""","=""4""","=""3d7.(4F).4p""","=""y 3F*""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""575.44022""","=""0.00010""","=""575.44023""","=""0.00005""","=""35""","=""4.6e+05""",E,"=""29371.812""","=""46744.993""","=""3d6.4s2""","=""b 3D""","=""3""","=""3d7.(4P).4p""","=""u 5D*""","=""3""",,"=""T2578n""","=""L11631""",
Fe,3,"=""575.4578""","=""0.0020""","=""575.4578""","=""0.0017""","=""42""","=""""",,"=""188955.71""","=""206328.36""","=""3d5.(4D).4d""","=""3G""","=""3""","=""3d5.(4D).5p""","=""3F*""","=""3""",,"=""""","=""L1171""",
Fe,2,"=""575.4629""","=""0.0006""","=""575.46411""","=""0.00003""","=""40""","=""1.6e+06""",E,"=""89128.569""","=""106501.029""","=""3d5.(4P).4s.4p.(3P*)""","=""6P*""","=""7/2""","=""3d5.4s.(7S).4d""","=""6D""","=""9/2""",,"=""T6892c83""","=""L18349c139""",
Fe,1,"=""575.5132""","=""0.0003""","=""575.51347""","=""0.00007""","=""2""","=""""",,"=""40842.154""","=""58213.124""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5F*""","=""3""","=""3d6.4s.(4D).4d""","=""5P""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""575.5348""","=""0.0003""","=""575.53467""","=""0.00005""","=""4""","=""""",,"=""29356.744""","=""46727.074""","=""3d6.4s2""","=""b 3D""","=""2""","=""3d6.(3P2).4s.4p.(3P*)""","=""y 3P*""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""575.54486""","=""0.00007""","=""575.54485""","=""0.00003""","=""230""","=""2.0e+07""",D+,"=""86599.791""","=""103969.814""","=""3d6.(5D).4d""","=""e 4F""","=""5/2""","=""3d6.(5D<1>).4f""","=""2[3]*""","=""7/2""",,"=""T6892c83""","=""L18349c139""",
Fe,3,"=""575.563""","=""0.006""","=""575.5698""","=""0.0023""","=""160wbl(Fe II)""","=""1.96e+08""",B,"=""188955.71""","=""206324.98""","=""3d5.(4D).4d""","=""3G""","=""3""","=""3d5.(4D).5p""","=""3F*""","=""2""",,"=""u44""","=""L1171""",
Fe,3,"=""575.6384""","=""0.0020""","=""575.6404""","=""0.0013""","=""1300""","=""7.25e+08""",B,"=""181772.79""","=""199139.93""","=""3d5.(4G).5s""","=""5G""","=""6""","=""3d5.(4G).5p""","=""5F*""","=""5""",,"=""u44""","=""L1171""",
Fe,2,"=""""","=""""","=""575.67294""","=""0.00009""","=""""","=""1.42e-01""",C,"=""18886.773""","=""36252.931""","=""3d7""","=""a 2P""","=""1/2""","=""3d6.(3D).4s""","=""b 2D""","=""5/2""",E2,"=""T8961""","=""""",
Fe,1,"=""575.68141""","=""0.00004""","=""""","=""""","=""56""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L11631""",
Fe,2,"=""575.7718""","=""0.0003""","=""575.77158""","=""0.00020""","=""70""","=""""",,"=""106097.530""","=""123460.713""","=""3d6.(3F2).4d""","=""2H""","=""9/2""","=""3d6.(3H<4>).4f""","=""2[4]*""","=""9/2""",,"=""""","=""L18349c139""",
Fe,1,"=""575.92618""","=""0.00010""","=""575.92618""","=""0.00005""","=""17""","=""""",,"=""37521.161""","=""54879.683""","=""3d7.(4F).4p""","=""y 3F*""","=""2""","=""3d7.(4F).4d""","=""e 3P""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""575.95408""","=""0.00010""","=""575.95428""","=""0.00005""","=""31""","=""""",,"=""34692.148""","=""52049.823""","=""3d7.(4F).4p""","=""y 5F*""","=""1""","=""3d6.(5D).4s (4D).5s""","=""g 5D""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""576.03442""","=""0.00010""","=""576.03436""","=""0.00005""","=""83""","=""7.5e+05""",E,"=""29371.812""","=""46727.074""","=""3d6.4s2""","=""b 3D""","=""3""","=""3d6.(3P2).4s.4p.(3P*)""","=""y 3P*""","=""2""",,"=""T2578n""","=""L11631""",
Fe,1,"=""576.0531""","=""0.0003""","=""576.05325""","=""0.00005""","=""5""","=""""",,"=""33507.123""","=""50861.816""","=""3d7.(4F).4p""","=""y 5D*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""f 7D""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""576.0693""","=""0.0007""","=""576.06918""","=""0.00007""","=""5bl*""","=""""",,"=""26105.908""","=""43460.121""","=""3d7.(2H).4s""","=""b 3H""","=""6""","=""3d6.(3H).4s.4p.(3P*)""","=""z 5I*""","=""5""",,"=""""","=""L11631""",
Fe,1,"=""576.0693""","=""0.0007""","=""576.06948""","=""0.00005""","=""5bl*""","=""""",,"=""33507.123""","=""50861.327""","=""3d7.(4F).4p""","=""y 5D*""","=""3""","=""3d6.(5D).4s (6D).4d""","=""e 7P""","=""2""",,"=""""","=""L11631""",
Fe,1,"=""576.1082""","=""0.0003""","=""576.10806""","=""0.00005""","=""2""","=""""",,"=""34017.103""","=""51370.145""","=""3d7.(4F).4p""","=""y 5D*""","=""1""","=""3d6.(5D).4s (6D).4d""","=""e 5G""","=""2""",,"=""""","=""L11631""",
Fe,2,"=""576.11258""","=""0.00013""","=""576.11280""","=""0.00003""","=""80""","=""""",,"=""64286.354""","=""81639.253""","=""3d6.(3F2).4p""","=""z 2F*""","=""7/2""","=""3d5.4s2""","=""2F2""","=""5/2""",,"=""""","=""L18349c139""",
Fe,1,"=""576.12555""","=""0.00010""","=""576.12559""","=""0.00010""","=""10""","=""""",,"=""29320.026""","=""46672.540""","=""3d6.4s2""","=""b 3D""","=""1""","=""3d6.(3P2).4s.4p.(3P*)""","=""y 3P*""","=""0""",,"=""""","=""L11631""",
Fe,1,"=""576.22311""","=""0.00010""","=""576.22298""","=""0.00010""","=""6""","=""""",,"=""40404.518""","=""57754.099""","=""3d6.(5D).4s.4p.(1P*)""","=""x 5D*""","=""1""","=""3d7.(4F).6s""","=""5F""","=""1""",,"=""""","=""L11631""",
Fe,1,"=""576.24131""","=""0.00010""","=""576.24128""","=""0.00005""","=""100""","=""1.2e+06""",E,"=""29371.812""","=""46720.842""","=""3d6.4s2""","=""b 3D""","=""3""","=""3d7.(4P).4p""","=""u 5D*""","=""4""",,"=""T2578n""","=""L11631""",
Fe,1,"=""576.2605""","=""0.0003""","=""576.26075""","=""0.00005""","=""2""","=""""",,"=""36940.590""","=""54289.034""","=""3d7.(2F).4s""","=""d 3F""","=""2""","=""3d7.(4F).5p""","=""3F*""","=""3""",,"=""""","=""L11631""",
Fe,1,"=""576.28380""","=""0.00010""","=""576.28400""","=""0.00005""","=""60""","=""""",,"=""34692.148""","=""52039.892""","=""3d7.(4F).4p""","=""y 5F*""","=""1""","=""3d6.(5D).4s (4D).5s""","=""e 3D""","=""1""",,"=""""","=""L11631""",
