element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
C,2,"=""672.719""","=""0.010""","=""672.7048""","=""0.0018""","=""10*""","=""6.35e+06""",B,"=""181696.69""","=""196557.95""","=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""672.719""","=""0.010""","=""672.7269""","=""0.0014""","=""10*""","=""2.96e+06""",B,"=""181711.05""","=""196571.82""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,3,"=""""","=""""","=""672.748""","=""""","=""""","=""1.12e+07""",B,"=""308216.58""","=""323076.88""","=""1s2.2p.(2P*).3s""","=""3P*""","=""0""","=""1s2.2p.(2P*).3p""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""673.104""","=""""","=""""","=""1.50e+07""",B,"=""308248.91""","=""323101.36""","=""1s2.2p.(2P*).3s""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,2,"=""673.1070""","=""0.0020""","=""673.1079""","=""0.0014""","=""14""","=""5.06e+06""",B,"=""181711.05""","=""196563.41""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""673.358""","=""0.004""","=""673.3554""","=""0.0018""","=""6""","=""6.33e+06""",B,"=""181711.05""","=""196557.95""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""673.400""","=""0.004""","=""673.4017""","=""0.0010""","=""6""","=""1.80e+06""",B,"=""181736.06""","=""196581.94""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""673.8620""","=""0.0020""","=""673.8610""","=""0.0010""","=""18""","=""7.23e+06""",B,"=""181736.06""","=""196571.82""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,3,"=""""","=""""","=""674.215""","=""""","=""""","=""8.32e+06""",B,"=""308248.91""","=""323076.88""","=""1s2.2p.(2P*).3s""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,2,"=""674.2430""","=""0.0020""","=""674.2432""","=""0.0011""","=""8""","=""4.41e+06""",B,"=""181736.06""","=""196563.41""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,3,"=""674.438""","=""""","=""674.439""","=""""","=""150""","=""1.99e+07""",B,"=""308317.29""","=""323140.33""","=""1s2.2p.(2P*).3s""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3D""","=""3""",,"=""T5633LS""","=""L1113""",
C,2,"=""675.0550""","=""0.0020""","=""675.0541""","=""0.0010""","=""30""","=""1.08e+07""",B,"=""181772.40""","=""196581.94""","=""2s.2p.(3P*).3p""","=""4D""","=""7/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",,"=""T5109LS""","=""L1176""",
C,1,"=""675.41""","=""0.03""","=""675.49729""","=""0.00003""","=""4500d""","=""""",,"=""71385.40992""","=""86185.2332""","=""2s2.2p.3p""","=""3P""","=""2""","=""2s2.2p.5d""","=""1D*""","=""2""",,"=""""","=""L2138c153""",
C,2,"=""675.5160""","=""0.0020""","=""675.5157""","=""0.0011""","=""8""","=""2.38e+06""",B,"=""181772.40""","=""196571.82""","=""2s.2p.(3P*).3p""","=""4D""","=""7/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,"=""T5109LS""","=""L1176""",
