element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,gA(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
W,1,"=""790.921""","=""""","=""790.915""","=""0.004""","=""40""","=""""",,"=""22476.68""","=""35116.78""","=""5d5.(4D).6s""","=""5D""","=""4""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""791.264""","=""""","=""791.262""","=""0.004""","=""8""","=""""",,"=""17008.50""","=""29643.06""","=""5d4.6s2""","=""3H""","=""6""","=""5d4.6s.(6D).6p""","=""7F*""","=""6""",,"=""""","=""L153""",
W,1,"=""791.431""","=""""","=""791.426""","=""0.004""","=""15""","=""""",,"=""28291.88""","=""40923.83""","=""5d5.(2F1).6s""","=""3F""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""791.764""","=""""","=""791.760""","=""0.004""","=""5""","=""""",,"=""27849.80""","=""40476.42""","=""5d5.(2I).6s""","=""3I""","=""5""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""791.827""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""793.400""","=""""","=""793.403""","=""0.004""","=""6""","=""""",,"=""28898.96""","=""41499.43""","=""5d4.6s2""","=""3P1""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""794.092""","=""""","=""794.090""","=""0.004""","=""120""","=""2.5e+05""",D,"=""13777.71""","=""26367.28""","=""5d4.6s2""","=""3F2""","=""2""","=""""","=""*""","=""2""",,"=""T4976""","=""L153""",
W,1,"=""794.745""","=""""","=""794.746""","=""0.004""","=""7""","=""""",,"=""35499.15""","=""48078.32""","=""""","=""*""","=""3""","=""5d4.6s.(6D).7s""","=""5D""","=""2""",,"=""""","=""L153""",
W,1,"=""794.812""","=""""","=""""","=""""","=""3w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""794.917""","=""""","=""794.914""","=""0.004""","=""5""","=""""",,"=""28291.88""","=""40868.40""","=""5d5.(2F1).6s""","=""3F""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""795.303""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""795.541""","=""""","=""795.543""","=""0.004""","=""25""","=""""",,"=""28204.20""","=""40770.78""","=""5d5.(4F).6s""","=""5F""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""795.706""","=""""","=""795.702""","=""0.004""","=""40""","=""""",,"=""19253.56""","=""31817.63""","=""5d4.6s2""","=""3P2""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""796.576""","=""""","=""796.571""","=""0.004""","=""5""","=""""",,"=""38355.84""","=""50906.20""","=""""","=""*""","=""1""","=""""","=""""","=""1""",,"=""""","=""L153""",
W,1,"=""796.714""","=""""","=""796.713""","=""0.004""","=""20""","=""""",,"=""29430.50""","=""41978.62""","=""""","=""""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153,L416""",
W,1,"=""796.815""","=""""","=""796.811""","=""0.004""","=""2""","=""""",,"=""39636.62""","=""52183.20""","=""""","=""*""","=""1""","=""""","=""""","=""2""",,"=""""","=""L153""",
W,1,"=""797.538""","=""""","=""797.536""","=""0.004""","=""10""","=""""",,"=""31389.08""","=""43924.25""","=""5d5.(4G).6s""","=""3G""","=""5""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""797.718""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""797.954""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""798.108""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""798.551""","=""""","=""798.548""","=""0.004""","=""12""","=""""",,"=""28392.70""","=""40911.98""","=""5d5.(2I).6s""","=""3I""","=""6""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""798.591""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""798.872""","=""""","=""798.870""","=""0.004""","=""10""","=""""",,"=""33944.06""","=""46458.30""","=""""","=""*""","=""2""","=""5d4.6s.(6D).7s""","=""5D""","=""1""",,"=""""","=""L153""",
W,1,"=""799.020""","=""""","=""799.017""","=""0.004""","=""4""","=""""",,"=""14976.18""","=""27488.11""","=""5d4.6s2""","=""3D""","=""2""","=""5d5.(6S).6p""","=""7P*""","=""3""",,"=""""","=""L153""",
W,1,"=""799.162""","=""""","=""799.161""","=""0.004""","=""25""","=""""",,"=""37146.36""","=""49656.04""","=""""","=""*""","=""4""","=""5d4.6s.(6D).7s""","=""5D""","=""3""",,"=""""","=""L153""",
W,1,"=""799.289""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""799.387""","=""""","=""799.387""","=""0.004""","=""4""","=""""",,"=""27213.82""","=""39719.96""","=""5d5.(2F1).6s""","=""3F""","=""4""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""799.874""","=""""","=""799.877""","=""0.004""","=""2""","=""""",,"=""33569.53""","=""46068.02""","=""""","=""""","=""4""","=""""","=""*""","=""3""",,"=""""","=""L153,L416""",
W,1,"=""801.719""","=""""","=""801.717""","=""0.005""","=""120""","=""1.1e+06""",E,"=""18116.84""","=""30586.64""","=""5d5.(4G).6s""","=""5G""","=""2""","=""5d4.6s.(6D).6p""","=""5P*""","=""3""",,"=""T4976""","=""L153""",
W,1,"=""802.240""","=""""","=""802.241""","=""0.005""","=""20""","=""""",,"=""28204.20""","=""40665.85""","=""5d5.(4F).6s""","=""5F""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""802.452""","=""""","=""802.451""","=""0.005""","=""6""","=""""",,"=""18974.51""","=""31432.91""","=""5d5.(4G).6s""","=""5G""","=""3""","=""5d4.6s.(6D).6p""","=""5F*""","=""4""",,"=""""","=""L153""",
W,1,"=""802.862""","=""""","=""802.859""","=""0.005""","=""1""","=""""",,"=""13777.71""","=""26229.77""","=""5d4.6s2""","=""3F2""","=""2""","=""5d5.(6S).6p""","=""7P*""","=""2""",,"=""""","=""L153""",
W,1,"=""803.722""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""803.904""","=""""","=""803.901""","=""0.005""","=""1""","=""""",,"=""32826.63""","=""45262.55""","=""""","=""""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153,L416""",
W,1,"=""804.311""","=""""","=""804.305""","=""0.005""","=""1""","=""""",,"=""15460.01""","=""27889.68""","=""5d4.6s2""","=""3D""","=""3""","=""5d5.(6S).6p""","=""7P*""","=""4""",,"=""""","=""L153""",
W,1,"=""805.489""","=""""","=""805.484""","=""0.005""","=""30""","=""2.3e+05""",D,"=""13777.71""","=""26189.20""","=""5d4.6s2""","=""3F2""","=""2""","=""5d4.6s.(6D).6p""","=""7D*""","=""3""",,"=""T4976""","=""L153""",
W,1,"=""805.564""","=""""","=""805.558""","=""0.005""","=""120""","=""""",,"=""19827.68""","=""32238.02""","=""5d5.(4P).6s""","=""5P""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""805.713""","=""""","=""""","=""""","=""10""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""805.815""","=""""","=""805.808""","=""0.005""","=""20""","=""""",,"=""28720.88""","=""41127.38""","=""5d5.(4P).6s""","=""3P""","=""1""","=""""","=""*""","=""0""",,"=""""","=""L153""",
W,1,"=""806.038""","=""""","=""806.031""","=""0.005""","=""60""","=""""",,"=""18280.48""","=""30683.54""","=""5d5.(6S).6s""","=""5S""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""806.178""","=""""","=""806.179""","=""0.005""","=""2w""","=""""",,"=""31077.80""","=""43478.58""","=""""","=""""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153,L416""",
W,1,"=""806.483""","=""""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""807.209""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""807.641""","=""""","=""807.639""","=""0.005""","=""2""","=""""",,"=""32217.91""","=""44596.28""","=""""","=""""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153,L416""",
W,1,"=""807.858""","=""""","=""807.863""","=""0.005""","=""2w""","=""""",,"=""34121.68""","=""46496.62""","=""""","=""*""","=""4""","=""5d4.6s.(6D).7s""","=""7D""","=""3""",,"=""""","=""L153""",
W,1,"=""807.926""","=""""","=""807.926""","=""0.005""","=""5""","=""""",,"=""28291.88""","=""40665.85""","=""5d5.(2F1).6s""","=""3F""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""808.454""","=""""","=""808.451""","=""0.005""","=""12""","=""""",,"=""16431.31""","=""28797.24""","=""5d4.6s2""","=""3G""","=""4""","=""5d4.6s.(6D).6p""","=""7D*""","=""4""",,"=""""","=""L153""",
W,1,"=""809.114""","=""""","=""809.111""","=""0.005""","=""30""","=""""",,"=""39646.41""","=""52002.25""","=""""","=""*""","=""3""","=""""","=""""","=""3""",,"=""""","=""L153""",
W,1,"=""809.344""","=""""","=""809.344""","=""0.005""","=""15""","=""""",,"=""31389.08""","=""43741.37""","=""5d5.(4G).6s""","=""3G""","=""5""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""810.080""","=""""","=""810.083""","=""0.005""","=""1""","=""""",,"=""27670.48""","=""40011.50""","=""5d5.(4F).6s""","=""5F""","=""1""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""810.105""","=""""","=""810.109""","=""0.005""","=""1""","=""""",,"=""34465.83""","=""46806.45""","=""""","=""""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153,L416""",
W,1,"=""810.688""","=""""","=""810.689""","=""0.005""","=""5""","=""""",,"=""31389.08""","=""43720.87""","=""5d5.(4G).6s""","=""3G""","=""5""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""811.186""","=""""","=""""","=""""","=""3""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""811.270""","=""""","=""811.267""","=""0.005""","=""10""","=""""",,"=""34302.04""","=""46625.05""","=""5d5.(2G2).6s""","=""3G""","=""4""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""811.585""","=""""","=""811.580""","=""0.005""","=""8""","=""""",,"=""28347.60""","=""40665.85""","=""5d5.(4F).6s""","=""5F""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""812.263""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""812.382""","=""""","=""812.378""","=""0.005""","=""150""","=""7.0e+05""",E,"=""18280.48""","=""30586.64""","=""5d5.(6S).6s""","=""5S""","=""2""","=""5d4.6s.(6D).6p""","=""5P*""","=""3""",,"=""T4976""","=""L153""",
W,1,"=""812.508""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""812.547""","=""""","=""812.545""","=""0.005""","=""10""","=""""",,"=""29430.50""","=""41734.13""","=""""","=""""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153,L416""",
W,1,"=""812.778""","=""""","=""812.770""","=""0.005""","=""5""","=""""",,"=""39636.62""","=""51936.84""","=""""","=""*""","=""1""","=""""","=""""","=""2""",,"=""""","=""L153""",
W,1,"=""812.876""","=""""","=""""","=""""","=""4""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""813.235""","=""""","=""813.229""","=""0.005""","=""15""","=""""",,"=""24610.88""","=""36904.16""","=""5d4.6s2""","=""1F""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""813.626""","=""""","=""""","=""""","=""2w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""813.698""","=""""","=""813.702""","=""0.005""","=""1""","=""""",,"=""44546.76""","=""56832.90""","=""""","=""*""","=""5""","=""""","=""""","=""6""",,"=""""","=""L153""",
W,1,"=""813.738""","=""""","=""813.747""","=""0.005""","=""8""","=""""",,"=""37414.11""","=""49699.56""","=""""","=""""","=""3""","=""""","=""*""","=""2""",,"=""""","=""L153,L416""",
W,1,"=""813.796""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""813.957""","=""""","=""813.957""","=""0.005""","=""30""","=""""",,"=""39719.96""","=""52002.25""","=""""","=""*""","=""4""","=""""","=""""","=""3""",,"=""""","=""L153""",
W,1,"=""814.319""","=""""","=""814.311""","=""0.005""","=""60""","=""""",,"=""23455.02""","=""35731.96""","=""5d5.(4D).6s""","=""5D""","=""1""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""814.558""","=""""","=""814.555""","=""0.005""","=""1""","=""""",,"=""40011.50""","=""52284.76""","=""""","=""*""","=""2""","=""""","=""""","=""3""",,"=""""","=""L153""",
W,1,"=""814.635""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""814.933""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""815.086""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""815.180""","=""""","=""815.181""","=""0.005""","=""1""","=""""",,"=""29430.50""","=""41694.34""","=""""","=""""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153,L416""",
W,1,"=""816.080""","=""""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""816.104""","=""""","=""816.099""","=""0.005""","=""1""","=""""",,"=""33201.61""","=""45451.65""","=""5d5.(2G2).6s""","=""3G""","=""5""","=""""","=""*""","=""5""",,"=""""","=""L153,L416""",
W,1,"=""816.144""","=""""","=""""","=""""","=""5""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""816.572""","=""""","=""816.570""","=""0.005""","=""30""","=""""",,"=""28233.44""","=""40476.42""","=""5d5.(4F).6s""","=""5F""","=""5""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""817.502""","=""""","=""817.496""","=""0.005""","=""1""","=""""",,"=""32217.91""","=""44447.02""","=""""","=""""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153,L416""",
W,1,"=""818.026""","=""""","=""818.019""","=""0.005""","=""1""","=""""",,"=""44546.76""","=""56768.06""","=""""","=""*""","=""5""","=""""","=""""","=""5""",,"=""""","=""L153c23""",
W,1,"=""818.134""","=""""","=""818.132""","=""0.005""","=""1""","=""""",,"=""33569.53""","=""45789.14""","=""""","=""""","=""4""","=""""","=""*""","=""5""",,"=""""","=""L153,L416""",
W,1,"=""818.669""","=""""","=""818.664""","=""0.005""","=""12""","=""""",,"=""17701.18""","=""29912.85""","=""5d4.6s2""","=""3F2""","=""3""","=""5d4.6s.(6D).6p""","=""5D*""","=""3""",,"=""""","=""L153""",
W,1,"=""818.861""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""818.936""","=""""","=""818.931""","=""0.005""","=""15""","=""""",,"=""23982.80""","=""36190.49""","=""5d5.(4D).6s""","=""5D""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""819.074""","=""""","=""819.074""","=""0.005""","=""2""","=""""",,"=""28898.96""","=""41104.52""","=""5d4.6s2""","=""3P1""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153c23""",
W,1,"=""819.280""","=""""","=""819.278""","=""0.005""","=""3""","=""""",,"=""15460.01""","=""27662.52""","=""5d4.6s2""","=""3D""","=""3""","=""5d4.6s.(6D).6p""","=""5F*""","=""2""",,"=""""","=""L153""",
W,1,"=""821.022""","=""""","=""821.017""","=""0.005""","=""50""","=""5.4e+05""",C,"=""19256.24""","=""31432.91""","=""5d5.(4G).6s""","=""5G""","=""4""","=""5d4.6s.(6D).6p""","=""5F*""","=""4""",,"=""T4976""","=""L153""",
W,1,"=""821.508""","=""""","=""821.500""","=""0.005""","=""1""","=""""",,"=""38355.84""","=""50525.35""","=""""","=""*""","=""1""","=""""","=""""","=""2""",,"=""""","=""L153c23""",
W,1,"=""821.552""","=""""","=""821.561""","=""0.005""","=""5""","=""""",,"=""26861.64""","=""39030.25""","=""5d5.(2F1).6s""","=""3F""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""822.252""","=""""","=""822.253""","=""0.005""","=""1""","=""""",,"=""20983.02""","=""33141.38""","=""5d5.(4P).6s""","=""5P""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""822.673""","=""""","=""822.669""","=""0.005""","=""1""","=""""",,"=""23930.08""","=""36082.30""","=""5d5.(4D).6s""","=""5D""","=""3""","=""""","=""*""","=""4""",,"=""""","=""L153""",
W,1,"=""822.981""","=""""","=""822.987""","=""0.005""","=""4""","=""""",,"=""28720.88""","=""40868.40""","=""5d5.(4P).6s""","=""3P""","=""1""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""823.025""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""823.499""","=""""","=""823.501""","=""0.005""","=""8""","=""""",,"=""30374.20""","=""42514.14""","=""5d4.6s2""","=""3F1""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""824.281""","=""""","=""824.278""","=""0.005""","=""3w""","=""""",,"=""31323.48""","=""43451.98""","=""""","=""*""","=""1""","=""5d4.6s.(6D).7s""","=""7D""","=""1""",,"=""""","=""L153""",
W,1,"=""824.890""","=""""","=""""","=""""","=""3w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""825.189""","=""""","=""825.185""","=""0.005""","=""1""","=""""",,"=""33952.85""","=""46068.02""","=""5d5.(4D).6s""","=""3D""","=""3""","=""""","=""*""","=""3""",,"=""""","=""L153,L416""",
W,1,"=""825.238""","=""""","=""825.230""","=""0.005""","=""8""","=""""",,"=""24789.66""","=""36904.16""","=""5d4.6s2""","=""1D2""","=""2""","=""""","=""*""","=""2""",,"=""""","=""L153""",
W,1,"=""826.068""","=""""","=""826.072""","=""0.005""","=""12""","=""""",,"=""41871.94""","=""53974.10""","=""""","=""*""","=""4""","=""""","=""""","=""5""",,"=""""","=""L153""",
W,1,"=""826.342""","=""""","=""""","=""""","=""2w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""826.550""","=""""","=""""","=""""","=""15""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""826.809""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""826.902""","=""""","=""""","=""""","=""2""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""827.047""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""827.274""","=""""","=""827.265""","=""0.005""","=""10""","=""""",,"=""24789.66""","=""36874.36""","=""5d4.6s2""","=""1D2""","=""2""","=""""","=""*""","=""3""",,"=""""","=""L153""",
W,1,"=""827.336""","=""""","=""827.332""","=""0.005""","=""8""","=""""",,"=""28392.70""","=""40476.42""","=""5d5.(2I).6s""","=""3I""","=""6""","=""""","=""*""","=""5""",,"=""""","=""L153""",
W,1,"=""827.844""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
W,1,"=""828.285""","=""""","=""828.278""","=""0.005""","=""5""","=""""",,"=""19253.56""","=""31323.48""","=""5d4.6s2""","=""3P2""","=""2""","=""""","=""*""","=""1""",,"=""""","=""L153""",
W,1,"=""828.320""","=""""","=""""","=""""","=""1""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L153""",
